#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
8835812_0_A104V8NZIQFN2F	train_swap	0	"['colleges', 'do', ""n't"", 'always', 'have', 'classes', 'that', 'teach', 'those', 'qualities']"	['colleges', 'already', 'have', 'classes', 'that', 'teach', 'those', 'qualities']	['sports', 'programs', 'teach', 'important', 'things', 'like', 'leadership', ',', 'discipline', ',', 'and', 'teamwork', '.']	['do', 'not', 'drop', 'sports', 'program', 'in', 'undergraduate', 'schools']	['dropping', 'the', 'ball']	['should', 'more', 'undergraduate', 'schools', 'follow', 'in', 'the', 'footsteps', 'of', 'spelman', 'college', 'and', 'consider', 'dropping', 'intercollegiate', 'sports', 'programs', '?']
6103587_0_A1DJNUJZN8FE7N	train_swap	1	"['the', 'public', 'needs', 'to', 'be', 'reminded', 'that', 'they', 'do', ""n't"", 'come', 'first']"	['the', 'public', 'needs', 'to', 'be', 'reminded', 'that', 'they', 'come', 'first']	['banks', 'are', 'making', 'big', 'profits', 'and', 'forgetting', 'to', 'serve', 'the', 'public', 'first', '.']	['fees', 'should', 'be', 'more', 'regulated']	['are', 'banks', 'making', 'too', 'much', 'money', 'from', 'fees', '?']	['do', 'the', 'fees', 'banks', 'charge', 'customers', 'need', 'to', 'be', 'more', 'closely', 'regulated', ',', 'or', 'are', 'they', 'necessary', 'for', 'the', 'health', 'of', 'the', 'banks', ',', 'and', 'the', 'economy', '?']
6103587_0_A1DJNUJZN8FE7N	train_swap	0	['the', 'public', 'needs', 'to', 'be', 'reminded', 'that', 'they', 'come', 'first']	"['the', 'public', 'needs', 'to', 'be', 'reminded', 'that', 'they', 'do', ""n't"", 'come', 'first']"	['banks', 'are', 'making', 'big', 'profits', 'and', 'forgetting', 'to', 'serve', 'the', 'public', 'first', '.']	['fees', 'should', 'be', 'more', 'regulated']	['are', 'banks', 'making', 'too', 'much', 'money', 'from', 'fees', '?']	['do', 'the', 'fees', 'banks', 'charge', 'customers', 'need', 'to', 'be', 'more', 'closely', 'regulated', ',', 'or', 'are', 'they', 'necessary', 'for', 'the', 'health', 'of', 'the', 'banks', ',', 'and', 'the', 'economy', '?']
3124188_800_A2QVMCGDLTWV9	train_swap	0	['bike', 'lanes', 'do', 'not', 'cause', 'a', 'lot', 'of', 'accidents', 'with', 'pedestrians', 'and', 'street', 'traffic', '.']	['bike', 'lanes', 'cause', 'a', 'lot', 'of', 'accidents', 'with', 'pedestrians', 'and', 'street', 'traffic', '.']	['the', 'bike', 'lanes', 'are', 'low', 'cost', 'and', 'fast', '.']	"['new', 'york', ""'s"", 'bike', 'lanes', 'are', 'working']"	"['are', 'new', 'york', ""'s"", 'bike', 'lanes', 'working', '?']"	"['mayor', 'koch', ""'s"", 'bicycle', 'network', 'died', 'quickly', '.', 'mayor', 'bloomberg', ""'s"", 'is', 'remaking', 'the', 'streets', 'of', 'the', 'city', '.', 'what', 'is', 'the', 'verdict', 'so', 'far', '?']"
3124188_800_A2QVMCGDLTWV9	train_swap	1	['bike', 'lanes', 'cause', 'a', 'lot', 'of', 'accidents', 'with', 'pedestrians', 'and', 'street', 'traffic', '.']	['bike', 'lanes', 'do', 'not', 'cause', 'a', 'lot', 'of', 'accidents', 'with', 'pedestrians', 'and', 'street', 'traffic', '.']	['the', 'bike', 'lanes', 'are', 'low', 'cost', 'and', 'fast', '.']	"['new', 'york', ""'s"", 'bike', 'lanes', 'are', 'working']"	"['are', 'new', 'york', ""'s"", 'bike', 'lanes', 'working', '?']"	"['mayor', 'koch', ""'s"", 'bicycle', 'network', 'died', 'quickly', '.', 'mayor', 'bloomberg', ""'s"", 'is', 'remaking', 'the', 'streets', 'of', 'the', 'city', '.', 'what', 'is', 'the', 'verdict', 'so', 'far', '?']"
3124932_0_A104V8NZIQFN2F	train_swap	1	['riding', 'a', 'bike', 'to', 'work', 'makes', 'you', 'tired', 'and', 'ineffective']	['riding', 'a', 'bike', 'to', 'work', 'makes', 'you', 'less', 'tired', 'and', 'ineffective']	['many', 'people', 'ride', 'bikes', 'to', 'work', '.']	"['new', 'york', ""'s"", 'bike', 'lanes', 'are', 'working']"	"['are', 'new', 'york', ""'s"", 'bike', 'lanes', 'working', '?']"	"['mayor', 'koch', ""'s"", 'bicycle', 'network', 'died', 'quickly', '.', 'mayor', 'bloomberg', ""'s"", 'is', 'remaking', 'the', 'streets', 'of', 'the', 'city', '.', 'what', 'is', 'the', 'verdict', 'so', 'far', '?']"
3124932_0_A104V8NZIQFN2F	train_swap	0	['riding', 'a', 'bike', 'to', 'work', 'makes', 'you', 'less', 'tired', 'and', 'ineffective']	['riding', 'a', 'bike', 'to', 'work', 'makes', 'you', 'tired', 'and', 'ineffective']	['many', 'people', 'ride', 'bikes', 'to', 'work', '.']	"['new', 'york', ""'s"", 'bike', 'lanes', 'are', 'working']"	"['are', 'new', 'york', ""'s"", 'bike', 'lanes', 'working', '?']"	"['mayor', 'koch', ""'s"", 'bicycle', 'network', 'died', 'quickly', '.', 'mayor', 'bloomberg', ""'s"", 'is', 'remaking', 'the', 'streets', 'of', 'the', 'city', '.', 'what', 'is', 'the', 'verdict', 'so', 'far', '?']"
4964300_22_A34QZDSTKZ3JO9	train_swap	1	"['employers', 'wo', ""n't"", 'hire', 'the', 'obese']"	['employers', 'will', 'still', 'hire', 'the', 'obese']	['it', 'is', 'unfair', 'that', 'employers', 'must', 'pay', 'a', 'penalty', 'for', 'hiring', 'obese', 'people', '.']	['legislation', 'should', 'not', 'protect', 'obese']	['should', 'legislation', 'protect', 'the', 'obese', '?']	['should', 'it', 'be', 'illegal', 'for', 'businesses', 'to', 'discriminate', 'against', 'unhealthy', 'and', 'heavily', 'overweight', 'applicants', '?']
4964300_22_A34QZDSTKZ3JO9	train_swap	0	['employers', 'will', 'still', 'hire', 'the', 'obese']	"['employers', 'wo', ""n't"", 'hire', 'the', 'obese']"	['it', 'is', 'unfair', 'that', 'employers', 'must', 'pay', 'a', 'penalty', 'for', 'hiring', 'obese', 'people', '.']	['legislation', 'should', 'not', 'protect', 'obese']	['should', 'legislation', 'protect', 'the', 'obese', '?']	['should', 'it', 'be', 'illegal', 'for', 'businesses', 'to', 'discriminate', 'against', 'unhealthy', 'and', 'heavily', 'overweight', 'applicants', '?']
7950152_326_A2GHGJP29KRWOQ	train_swap	1	"['wise', 'additions', 'are', 'not', 'the', 'governments', 'forte', ""'""]"	"['wise', 'additions', 'are', 'the', 'governments', 'forte', ""'""]"	['libraries', 'are', 'a', 'wise', 'addition', '.']	['we', 'need', 'libraries']	['do', 'we', 'still', 'need', 'libraries', '?']	['what', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
7950152_326_A2GHGJP29KRWOQ	train_swap	0	"['wise', 'additions', 'are', 'the', 'governments', 'forte', ""'""]"	"['wise', 'additions', 'are', 'not', 'the', 'governments', 'forte', ""'""]"	['libraries', 'are', 'a', 'wise', 'addition', '.']	['we', 'need', 'libraries']	['do', 'we', 'still', 'need', 'libraries', '?']	['what', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
9952050_384_A1CF6U3GF7DZEJ	train_swap	1	['i', 'can', 'always', 'go', 'to', 'another', 'restaurant', 'or', 'carry', 'my', 'own', 'salt']	['i', 'can', 'always', 'go', 'to', 'another', 'restaurant', 'without', 'having', 'to', 'carry', 'my', 'own', 'salt']	['i', 'should', 'be', 'able', 'to', 'decide', 'how', 'much', 'salt', 'i', 'use', '.']	['salt', 'should', 'have', 'a', 'place', 'at', 'the', 'table']	['should', 'salt', 'have', 'a', 'place', 'at', 'the', 'table', '?']	"['more', 'restaurants', 'have', 'been', 'doing', 'without', 'salt', 'shakers', '.', 'some', 'chefs', 'say', 'that', ""'s"", 'sensible', '.', 'some', 'diners', 'find', 'it', 'annoying', '.']"
9952050_384_A1CF6U3GF7DZEJ	train_swap	0	['i', 'can', 'always', 'go', 'to', 'another', 'restaurant', 'without', 'having', 'to', 'carry', 'my', 'own', 'salt']	['i', 'can', 'always', 'go', 'to', 'another', 'restaurant', 'or', 'carry', 'my', 'own', 'salt']	['i', 'should', 'be', 'able', 'to', 'decide', 'how', 'much', 'salt', 'i', 'use', '.']	['salt', 'should', 'have', 'a', 'place', 'at', 'the', 'table']	['should', 'salt', 'have', 'a', 'place', 'at', 'the', 'table', '?']	"['more', 'restaurants', 'have', 'been', 'doing', 'without', 'salt', 'shakers', '.', 'some', 'chefs', 'say', 'that', ""'s"", 'sensible', '.', 'some', 'diners', 'find', 'it', 'annoying', '.']"
9950119_108_A1DJNUJZN8FE7N	train_swap	0	"['it', 'should', ""n't"", 'be', 'the', 'personal', 'decision', 'of', 'the', 'restaurant', 'owner']"	['it', 'should', 'also', 'be', 'the', 'personal', 'decision', 'of', 'the', 'restaurant', 'owner']	['each', 'person', 'is', 'unique', 'and', 'has', 'their', 'own', 'specific', 'tastes', ',', 'it', 'should', 'be', 'their', 'personal', 'decision', '.']	['salt', 'should', 'have', 'a', 'place', 'at', 'the', 'table']	['should', 'salt', 'have', 'a', 'place', 'at', 'the', 'table', '?']	"['more', 'restaurants', 'have', 'been', 'doing', 'without', 'salt', 'shakers', '.', 'some', 'chefs', 'say', 'that', ""'s"", 'sensible', '.', 'some', 'diners', 'find', 'it', 'annoying', '.']"
9950119_108_A1DJNUJZN8FE7N	train_swap	1	['it', 'should', 'also', 'be', 'the', 'personal', 'decision', 'of', 'the', 'restaurant', 'owner']	"['it', 'should', ""n't"", 'be', 'the', 'personal', 'decision', 'of', 'the', 'restaurant', 'owner']"	['each', 'person', 'is', 'unique', 'and', 'has', 'their', 'own', 'specific', 'tastes', ',', 'it', 'should', 'be', 'their', 'personal', 'decision', '.']	['salt', 'should', 'have', 'a', 'place', 'at', 'the', 'table']	['should', 'salt', 'have', 'a', 'place', 'at', 'the', 'table', '?']	"['more', 'restaurants', 'have', 'been', 'doing', 'without', 'salt', 'shakers', '.', 'some', 'chefs', 'say', 'that', ""'s"", 'sensible', '.', 'some', 'diners', 'find', 'it', 'annoying', '.']"
6017135_17_A1I4CYG5YDFTYM	train_swap	0	['those', 'vitamins', 'and', 'nutrients', 'found', 'in', 'animal', 'products', 'can', 'not', 'easily', 'be', 'found', 'in', 'supplements']	['those', 'vitamins', 'and', 'nutrients', 'found', 'in', 'animal', 'products', 'can', 'easily', 'be', 'found', 'in', 'supplements']	"['children', 'ca', ""n't"", 'thrive', 'as', 'vegans', 'and', 'require', 'a', 'diet', 'containing', 'animal', 'products', '.']"	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6017135_17_A1I4CYG5YDFTYM	train_swap	1	['those', 'vitamins', 'and', 'nutrients', 'found', 'in', 'animal', 'products', 'can', 'easily', 'be', 'found', 'in', 'supplements']	['those', 'vitamins', 'and', 'nutrients', 'found', 'in', 'animal', 'products', 'can', 'not', 'easily', 'be', 'found', 'in', 'supplements']	"['children', 'ca', ""n't"", 'thrive', 'as', 'vegans', 'and', 'require', 'a', 'diet', 'containing', 'animal', 'products', '.']"	['veganism', 'is', 'not', 'good', 'for', 'everyone']	['is', 'veganism', 'good', 'for', 'everyone', '?']	"['maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
5613711_180_A1CF6U3GF7DZEJ	train_swap	1	['they', 'never', 'did', 'in', 'the', 'past']	['they', 'did', 'in', 'the', 'past']	['people', 'are', 'not', 'using', 'their', 'intelligence', 'to', 'the', 'best', 'of', 'his', 'or', 'her', 'ability', 'anymore', '.']	['people', 'are', 'getting', 'dumber']	['are', 'people', 'getting', 'dumber', '?']	"['sometimes', 'when', 'you', 'turn', 'on', 'the', 'tv', ',', 'it', ""'s"", 'hard', 'not', 'to', 'wonder', ':', 'is', 'humanity', 'devolving', '?']"
5613711_180_A1CF6U3GF7DZEJ	train_swap	0	['they', 'did', 'in', 'the', 'past']	['they', 'never', 'did', 'in', 'the', 'past']	['people', 'are', 'not', 'using', 'their', 'intelligence', 'to', 'the', 'best', 'of', 'his', 'or', 'her', 'ability', 'anymore', '.']	['people', 'are', 'getting', 'dumber']	['are', 'people', 'getting', 'dumber', '?']	"['sometimes', 'when', 'you', 'turn', 'on', 'the', 'tv', ',', 'it', ""'s"", 'hard', 'not', 'to', 'wonder', ':', 'is', 'humanity', 'devolving', '?']"
2699822_167_A3TKD7EJ6BM0M5	train_swap	1	['humanities', 'programs', 'do', 'not', 'teach', 'languages']	['humanities', 'programs', 'teach', 'languages']	['colleges', 'need', 'to', 'ensure', 'that', 'opportunity', 'to', 'acquire', 'language', 'remains', 'part', 'of', 'higher', 'education', '.']	['colleges', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
2699822_167_A3TKD7EJ6BM0M5	train_swap	0	['humanities', 'programs', 'teach', 'languages']	['humanities', 'programs', 'do', 'not', 'teach', 'languages']	['colleges', 'need', 'to', 'ensure', 'that', 'opportunity', 'to', 'acquire', 'language', 'remains', 'part', 'of', 'higher', 'education', '.']	['colleges', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
3651071_117_A1CF6U3GF7DZEJ	train_swap	0	['students', 'are', 'less', 'comfortable', 'because', 'of', 'these', 'problems']	['students', 'are', 'more', 'comfortable', 'despite', 'these', 'problems']	['often', 'there', 'are', 'technical', 'problems', 'in', 'online', 'education', 'platforms', '.']	['online', 'classes', 'are', 'not', 'the', 'best', 'way', 'to', 'teach']	['can', 'young', 'students', 'learn', 'from', 'online', 'classes', '?']	['online', 'courses', 'are', 'increasingly', 'common', 'in', 'high', 'schools', 'and', 'middle', 'schools', '.', 'is', 'this', 'the', 'best', 'way', 'to', 'teach', 'that', 'age', 'group', '?']
3651071_117_A1CF6U3GF7DZEJ	train_swap	1	['students', 'are', 'more', 'comfortable', 'despite', 'these', 'problems']	['students', 'are', 'less', 'comfortable', 'because', 'of', 'these', 'problems']	['often', 'there', 'are', 'technical', 'problems', 'in', 'online', 'education', 'platforms', '.']	['online', 'classes', 'are', 'not', 'the', 'best', 'way', 'to', 'teach']	['can', 'young', 'students', 'learn', 'from', 'online', 'classes', '?']	['online', 'courses', 'are', 'increasingly', 'common', 'in', 'high', 'schools', 'and', 'middle', 'schools', '.', 'is', 'this', 'the', 'best', 'way', 'to', 'teach', 'that', 'age', 'group', '?']
5612224_338_A2JKETV64OU7DY	train_swap	1	['there', 'have', 'always', 'been', 'people', 'who', 'lack', 'common', 'sense', 'in', 'society', '.']	['there', 'have', 'not', 'always', 'been', 'people', 'who', 'lack', 'common', 'sense', 'in', 'society', '.']	['people', 'today', 'lack', 'common', 'sense', 'that', 'can', 'not', 'be', 'taught', '.']	['people', 'are', 'getting', 'dumber']	['are', 'people', 'getting', 'dumber', '?']	"['sometimes', 'when', 'you', 'turn', 'on', 'the', 'tv', ',', 'it', ""'s"", 'hard', 'not', 'to', 'wonder', ':', 'is', 'humanity', 'devolving', '?']"
5612224_338_A2JKETV64OU7DY	train_swap	0	['there', 'have', 'not', 'always', 'been', 'people', 'who', 'lack', 'common', 'sense', 'in', 'society', '.']	['there', 'have', 'always', 'been', 'people', 'who', 'lack', 'common', 'sense', 'in', 'society', '.']	['people', 'today', 'lack', 'common', 'sense', 'that', 'can', 'not', 'be', 'taught', '.']	['people', 'are', 'getting', 'dumber']	['are', 'people', 'getting', 'dumber', '?']	"['sometimes', 'when', 'you', 'turn', 'on', 'the', 'tv', ',', 'it', ""'s"", 'hard', 'not', 'to', 'wonder', ':', 'is', 'humanity', 'devolving', '?']"
4063299_234_A34QZDSTKZ3JO9	train_swap	0	['school', 'librarians', 'and', 'public', 'librarians', 'work', 'similarly', 'with', 'all', 'people']	"['school', 'librarians', 'do', ""n't"", 'work', 'with', 'the', 'same', 'people', 'that', 'public', 'ones', 'do']"	"['public', 'librarians', 'can', 'be', 'important', 'to', 'people', ""'s"", 'lives', '.']"	['school', 'librarians', 'are', 'not', 'expendable']	['are', 'school', 'librarians', 'expendable', '?']	['states', 'and', 'cities', 'are', 'under', 'severe', 'budget', 'constraints', '.', 'they', 'are', 'turning', 'to', 'the', 'library', '.']
4063299_234_A34QZDSTKZ3JO9	train_swap	1	"['school', 'librarians', 'do', ""n't"", 'work', 'with', 'the', 'same', 'people', 'that', 'public', 'ones', 'do']"	['school', 'librarians', 'and', 'public', 'librarians', 'work', 'similarly', 'with', 'all', 'people']	"['public', 'librarians', 'can', 'be', 'important', 'to', 'people', ""'s"", 'lives', '.']"	['school', 'librarians', 'are', 'not', 'expendable']	['are', 'school', 'librarians', 'expendable', '?']	['states', 'and', 'cities', 'are', 'under', 'severe', 'budget', 'constraints', '.', 'they', 'are', 'turning', 'to', 'the', 'library', '.']
7968413_132_AYFOAD75CRBKE	train_swap	1	['it', 'may', 'create', 'possibilities', 'for', 'other', 'moments']	"['it', 'does', ""n't"", 'create', 'possibilities', 'for', 'other', 'moments']"	['private', 'moments', 'are', 'now', 'publicized', 'where', 'anybody', 'can', 'comment', '.']	['social', 'media', 'ruin', 'romance']	['has', 'facebook', 'ruined', 'love', '?']	['are', 'tweets', ',', 'status', 'updates', 'and', 'tagged', 'photographs', 'encouraging', 'romance', 'or', 'ruining', 'it', '?']
7968413_132_AYFOAD75CRBKE	train_swap	0	"['it', 'does', ""n't"", 'create', 'possibilities', 'for', 'other', 'moments']"	['it', 'may', 'create', 'possibilities', 'for', 'other', 'moments']	['private', 'moments', 'are', 'now', 'publicized', 'where', 'anybody', 'can', 'comment', '.']	['social', 'media', 'ruin', 'romance']	['has', 'facebook', 'ruined', 'love', '?']	['are', 'tweets', ',', 'status', 'updates', 'and', 'tagged', 'photographs', 'encouraging', 'romance', 'or', 'ruining', 'it', '?']
2699541_170_A1DJNUJZN8FE7N	train_swap	0	['wasting', 'tax', 'payer', 'money', 'is', 'not', 'an', 'american', 'tradition']	['wasting', 'tax', 'payer', 'money', 'is', 'an', 'american', 'tradition']	['humanities', 'programs', 'are', 'a', 'waste', 'of', 'taxpayer', 'money', 'with', 'no', 'result', '.']	['colleges', 'do', 'not', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
2699541_170_A1DJNUJZN8FE7N	train_swap	1	['wasting', 'tax', 'payer', 'money', 'is', 'an', 'american', 'tradition']	['wasting', 'tax', 'payer', 'money', 'is', 'not', 'an', 'american', 'tradition']	['humanities', 'programs', 'are', 'a', 'waste', 'of', 'taxpayer', 'money', 'with', 'no', 'result', '.']	['colleges', 'do', 'not', 'need', 'humanities', 'programs']	['do', 'colleges', 'need', 'french', 'departments', '?']	['with', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
10228010_216_A1I4CYG5YDFTYM	train_swap	0	"['taxes', 'and', 'revenue', 'generated', 'from', 'casinos', 'would', ""n't"", 'go', 'towards', 'education']"	['taxes', 'and', 'revenue', 'generated', 'from', 'casinos', 'could', 'go', 'towards', 'education']	['allocating', 'resources', 'to', 'education', 'is', 'more', 'useful', 'than', 'funding', 'casinos']	['casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['are', 'casinos', 'too', 'much', 'of', 'a', 'gamble', '?']	['do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
10228010_216_A1I4CYG5YDFTYM	train_swap	1	['taxes', 'and', 'revenue', 'generated', 'from', 'casinos', 'could', 'go', 'towards', 'education']	"['taxes', 'and', 'revenue', 'generated', 'from', 'casinos', 'would', ""n't"", 'go', 'towards', 'education']"	['allocating', 'resources', 'to', 'education', 'is', 'more', 'useful', 'than', 'funding', 'casinos']	['casinos', 'are', 'too', 'much', 'of', 'a', 'gamble']	['are', 'casinos', 'too', 'much', 'of', 'a', 'gamble', '?']	['do', 'the', 'economic', 'and', 'fiscal', 'benefits', 'of', 'casinos', 'outweigh', 'their', 'social', 'and', 'economic', 'costs', '?']
