#id	set	correctLabelW0orW1	warrant0	warrant1	reason	claim	debateTitle	debateInfo
14666389_480_A1CF6U3GF7DZEJ	dev	0	['the', 'excuse', 'is', 'rarely', 'warranted']	['the', 'excuse', 'is', 'sometimes', 'warranted']	['Police', 'use', 'the', 'excuse', 'of', 'fear', 'for', 'life', 'to', 'abuse', 'use', 'of', 'force', '.']	['Police', 'is', 'too', 'willing', 'to', 'use', 'force']	['Do', 'Police', 'Use', 'Deadly', 'Force', 'Too', 'Often', '?']	['Have', 'police', 'officers', 'become', 'too', 'willing', 'to', 'use', 'force', 'or', 'are', 'they', 'reacting', 'to', 'the', 'dangers', 'they', 'face', 'every', 'day', '?']
9311766_52_A2G30CUMM6UXG5	train_swap	0	"['it', ""'s"", 'their', 'job', 'to', 'serve', 'the', 'food', 'in', 'a', 'pleasant', 'way', 'if', 'customers', 'tip']"	"['it', ""'s"", 'their', 'job', 'to', 'serve', 'the', 'food', 'in', 'a', 'pleasant', 'way', 'no', 'matter', 'what']"	['Tipping', 'servers', 'provides', 'an', 'added', 'incentive', 'to', 'create', 'a', 'pleasant', 'environment', 'for', 'the', 'customers', '.']	['To', 'tip']	['To', 'Tip', 'or', 'Not', 'to', 'Tip']	['Should', 'restaurants', 'do', 'away', 'with', 'tipping', '?']
9311766_52_A2G30CUMM6UXG5	train_swap	1	"['it', ""'s"", 'their', 'job', 'to', 'serve', 'the', 'food', 'in', 'a', 'pleasant', 'way', 'no', 'matter', 'what']"	"['it', ""'s"", 'their', 'job', 'to', 'serve', 'the', 'food', 'in', 'a', 'pleasant', 'way', 'if', 'customers', 'tip']"	['Tipping', 'servers', 'provides', 'an', 'added', 'incentive', 'to', 'create', 'a', 'pleasant', 'environment', 'for', 'the', 'customers', '.']	['To', 'tip']	['To', 'Tip', 'or', 'Not', 'to', 'Tip']	['Should', 'restaurants', 'do', 'away', 'with', 'tipping', '?']
13038883_165_A3C9GGDXBZW62D	train_swap	1	['the', 'Cold', 'War', 'was', 'a', 'better', 'era']	['the', 'Cold', 'War', 'was', 'a', 'worse', ' ', 'era']	['The', 'sanctions', 'are', 'leftover', 'from', 'the', 'Cold', 'War', ',', 'a', 'different', 'era', 'of', 'thinking', '.']	['The', 'U.S.', 'should', 'lift', 'sanctions', 'with', 'Cuba']	"['Hitting', ""'"", 'Restart', ""'"", 'With', 'Cuba']"	['Should', 'the', 'U.S.', 'lift', 'sanctions', 'and', 'establish', 'diplomatic', 'relations', 'with', 'Cuba', '?']
13038883_165_A3C9GGDXBZW62D	train_swap	0	['the', 'Cold', 'War', 'was', 'a', 'worse', ' ', 'era']	['the', 'Cold', 'War', 'was', 'a', 'better', 'era']	['The', 'sanctions', 'are', 'leftover', 'from', 'the', 'Cold', 'War', ',', 'a', 'different', 'era', 'of', 'thinking', '.']	['The', 'U.S.', 'should', 'lift', 'sanctions', 'with', 'Cuba']	"['Hitting', ""'"", 'Restart', ""'"", 'With', 'Cuba']"	['Should', 'the', 'U.S.', 'lift', 'sanctions', 'and', 'establish', 'diplomatic', 'relations', 'with', 'Cuba', '?']
6131389_93_A1CF6U3GF7DZEJ	train_swap	0	['omnivores', 'are', 'not', 'doomed', 'to', 'extinction', 'and', 'are', 'healthy']	['omnivores', 'are', 'doomed', 'to', 'extinction', 'because', 'of', 'health', 'risks']	['Human', 'bodies', 'are', 'designed', 'as', 'omnivores', '.']	['Veganism', 'is', 'not', 'good', 'for', 'everyone']	['Is', 'Veganism', 'Good', 'For', 'Everyone', '?']	"['Maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'Is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
6131389_93_A1CF6U3GF7DZEJ	train_swap	1	['omnivores', 'are', 'doomed', 'to', 'extinction', 'because', 'of', 'health', 'risks']	['omnivores', 'are', 'not', 'doomed', 'to', 'extinction', 'and', 'are', 'healthy']	['Human', 'bodies', 'are', 'designed', 'as', 'omnivores', '.']	['Veganism', 'is', 'not', 'good', 'for', 'everyone']	['Is', 'Veganism', 'Good', 'For', 'Everyone', '?']	"['Maybe', 'some', 'of', 'us', 'simply', 'were', ""n't"", 'built', 'to', 'be', 'vegans', '.', 'Is', 'the', 'diet', 'good', 'for', 'everyone', '?']"
11163402_303_A2OZTBCBOCHF9E	train_swap	1	"['Police', 'do', ""n't"", 'need', 'information']"	['Police', 'need', 'information']	['Giving', 'all', 'immigrants', 'ID', 'cards', 'would', 'allow', 'police', 'to', 'get', 'information', 'about', 'people', 'from', 'their', 'home', 'country', '.']	['All', 'immigrants', 'should', 'get', 'ID', 'cards']	['Should', 'All', 'Immigrants', 'Get', 'ID', 'Cards', '?']	"['Should', 'cities', 'issue', 'identification', 'for', 'anyone', 'who', 'has', 'no', 'passport', 'or', 'driver', ""'s"", 'license', ',', 'even', 'if', 'they', 'are', 'not', 'in', 'the', 'country', 'legally', '?']"
11163402_303_A2OZTBCBOCHF9E	train_swap	0	['Police', 'need', 'information']	"['Police', 'do', ""n't"", 'need', 'information']"	['Giving', 'all', 'immigrants', 'ID', 'cards', 'would', 'allow', 'police', 'to', 'get', 'information', 'about', 'people', 'from', 'their', 'home', 'country', '.']	['All', 'immigrants', 'should', 'get', 'ID', 'cards']	['Should', 'All', 'Immigrants', 'Get', 'ID', 'Cards', '?']	"['Should', 'cities', 'issue', 'identification', 'for', 'anyone', 'who', 'has', 'no', 'passport', 'or', 'driver', ""'s"", 'license', ',', 'even', 'if', 'they', 'are', 'not', 'in', 'the', 'country', 'legally', '?']"
2699711_361_AE861G0AY5RGT	train_swap	1	['all', 'information', ',', 'essential', 'or', 'not', ',', 'needs', 'to', 'be', 'provided', 'to', 'students']	['only', 'essential', 'information', 'needs', 'to', 'be', 'provided', 'to', 'students']	['Humanities', 'programs', 'teach', 'non', '-', 'essential', 'information', '.']	['Colleges', 'do', 'not', 'need', 'humanities', 'programs']	['Do', 'Colleges', 'Need', 'French', 'Departments', '?']	['With', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
2699711_361_AE861G0AY5RGT	train_swap	0	['only', 'essential', 'information', 'needs', 'to', 'be', 'provided', 'to', 'students']	['all', 'information', ',', 'essential', 'or', 'not', ',', 'needs', 'to', 'be', 'provided', 'to', 'students']	['Humanities', 'programs', 'teach', 'non', '-', 'essential', 'information', '.']	['Colleges', 'do', 'not', 'need', 'humanities', 'programs']	['Do', 'Colleges', 'Need', 'French', 'Departments', '?']	['With', 'humanities', 'programs', 'being', 'cut', 'at', 'many', 'universities', ',', 'what', 'do', 'students', 'stand', 'to', 'lose', '?']
5378052_185_A34QZDSTKZ3JO9	train_swap	1	['too', 'many', 'people', 'would', 'use', 'the', 'rail', ',', 'it', 'would', 'be', 'congested']	['enough', 'people', 'would', 'use', 'the', 'rail', 'to', 'justify', 'its', 'cost']	['The', 'rail', 'is', 'much', 'safer', '.']	['California', 'needs', 'high', '-', 'speed', 'rail']	['Does', 'California', 'Need', 'High', '-', 'Speed', 'Rail', '?']	"['Some', 'say', 'the', 'state', 'ca', ""n't"", 'afford', 'to', 'build', 'a', 'rail', 'line', 'from', 'Los', 'Angeles', 'to', 'San', 'Francisco', '.', 'But', 'maybe', 'it', 'ca', ""n't"", 'afford', 'not', 'to', '.']"
5378052_185_A34QZDSTKZ3JO9	train_swap	0	['enough', 'people', 'would', 'use', 'the', 'rail', 'to', 'justify', 'its', 'cost']	['too', 'many', 'people', 'would', 'use', 'the', 'rail', ',', 'it', 'would', 'be', 'congested']	['The', 'rail', 'is', 'much', 'safer', '.']	['California', 'needs', 'high', '-', 'speed', 'rail']	['Does', 'California', 'Need', 'High', '-', 'Speed', 'Rail', '?']	"['Some', 'say', 'the', 'state', 'ca', ""n't"", 'afford', 'to', 'build', 'a', 'rail', 'line', 'from', 'Los', 'Angeles', 'to', 'San', 'Francisco', '.', 'But', 'maybe', 'it', 'ca', ""n't"", 'afford', 'not', 'to', '.']"
5350361_272_A104V8NZIQFN2F	train_swap	0	['parents', 'have', 'those', 'options', 'available', 'to', 'them']	['parents', 'may', 'not', 'have', 'those', 'options', 'available', 'to', 'them']	['Parents', 'are', 'welcome', 'to', 'home', 'school', 'or', 'find', 'a', 'school', 'that', 'teaches', 'as', 'they', 'approve', 'instead', 'of', 'dictating', 'public', 'school', 'teaching', '.']	['Parents', 'should', 'not', 'control', 'what', 'kids', 'learn', 'at', 'school']	['Should', 'Parents', 'Control', 'What', 'Kids', 'Learn', 'at', 'School', '?']	"['In', 'New', 'Hampshire', ',', 'parents', 'can', 'tailor', 'each', 'child', ""'s"", 'curriculum', 'to', 'avoid', '""', 'objectionable', '""', 'content', '.', 'Does', 'that', 'turn', 'education', 'into', 'a', 'private', 'right', 'instead', 'of', 'a', 'public', 'good', '?']"
5350361_272_A104V8NZIQFN2F	train_swap	1	['parents', 'may', 'not', 'have', 'those', 'options', 'available', 'to', 'them']	['parents', 'have', 'those', 'options', 'available', 'to', 'them']	['Parents', 'are', 'welcome', 'to', 'home', 'school', 'or', 'find', 'a', 'school', 'that', 'teaches', 'as', 'they', 'approve', 'instead', 'of', 'dictating', 'public', 'school', 'teaching', '.']	['Parents', 'should', 'not', 'control', 'what', 'kids', 'learn', 'at', 'school']	['Should', 'Parents', 'Control', 'What', 'Kids', 'Learn', 'at', 'School', '?']	"['In', 'New', 'Hampshire', ',', 'parents', 'can', 'tailor', 'each', 'child', ""'s"", 'curriculum', 'to', 'avoid', '""', 'objectionable', '""', 'content', '.', 'Does', 'that', 'turn', 'education', 'into', 'a', 'private', 'right', 'instead', 'of', 'a', 'public', 'good', '?']"
8828991_217_A3TKD7EJ6BM0M5	train_swap	0	['competition', 'in', 'the', 'business', 'world', 'is', 'a', 'positive']	['competition', 'in', 'the', 'business', 'world', 'is', 'a', 'negative']	['Highly', 'competitive', 'sports', 'helps', 'you', 'learn', 'to', 'compete', 'in', 'the', 'business', 'world', '.', 'Far', 'more', 'than', 'those', 'who', 'have', 'never', 'been', 'part', 'of', 'competitive', 'sports', 'can', 'understand', '.']	['Do', 'not', 'drop', 'sports', 'program', 'in', 'undergraduate', 'schools']	['Dropping', 'the', 'Ball']	['Should', 'more', 'undergraduate', 'schools', 'follow', 'in', 'the', 'footsteps', 'of', 'Spelman', 'College', 'and', 'consider', 'dropping', 'intercollegiate', 'sports', 'programs', '?']
8828991_217_A3TKD7EJ6BM0M5	train_swap	1	['competition', 'in', 'the', 'business', 'world', 'is', 'a', 'negative']	['competition', 'in', 'the', 'business', 'world', 'is', 'a', 'positive']	['Highly', 'competitive', 'sports', 'helps', 'you', 'learn', 'to', 'compete', 'in', 'the', 'business', 'world', '.', 'Far', 'more', 'than', 'those', 'who', 'have', 'never', 'been', 'part', 'of', 'competitive', 'sports', 'can', 'understand', '.']	['Do', 'not', 'drop', 'sports', 'program', 'in', 'undergraduate', 'schools']	['Dropping', 'the', 'Ball']	['Should', 'more', 'undergraduate', 'schools', 'follow', 'in', 'the', 'footsteps', 'of', 'Spelman', 'College', 'and', 'consider', 'dropping', 'intercollegiate', 'sports', 'programs', '?']
9950396_0_A1I4CYG5YDFTYM	train_swap	0	['the', 'chef', 'has', 'not', 'always', 'seasoned', 'the', 'dish', 'to', 'taste', 'exactly', 'as', 'they', 'envisioned']	['the', 'chef', 'has', 'seasoned', 'the', 'dish', 'to', 'taste', 'exactly', 'as', 'they', 'envisioned']	"['The', 'chef', 'ca', ""n't"", 'know', 'how', 'each', 'person', 'wants', 'their', 'food', 'seasoned', '.']"	['Salt', 'should', 'have', 'a', 'place', 'at', 'the', 'table']	['Should', 'Salt', 'Have', 'a', 'Place', 'at', 'the', 'Table', '?']	"['More', 'restaurants', 'have', 'been', 'doing', 'without', 'salt', 'shakers', '.', 'Some', 'chefs', 'say', 'that', ""'s"", 'sensible', '.', 'Some', 'diners', 'find', 'it', 'annoying', '.']"
9950396_0_A1I4CYG5YDFTYM	train_swap	1	['the', 'chef', 'has', 'seasoned', 'the', 'dish', 'to', 'taste', 'exactly', 'as', 'they', 'envisioned']	['the', 'chef', 'has', 'not', 'always', 'seasoned', 'the', 'dish', 'to', 'taste', 'exactly', 'as', 'they', 'envisioned']	"['The', 'chef', 'ca', ""n't"", 'know', 'how', 'each', 'person', 'wants', 'their', 'food', 'seasoned', '.']"	['Salt', 'should', 'have', 'a', 'place', 'at', 'the', 'table']	['Should', 'Salt', 'Have', 'a', 'Place', 'at', 'the', 'Table', '?']	"['More', 'restaurants', 'have', 'been', 'doing', 'without', 'salt', 'shakers', '.', 'Some', 'chefs', 'say', 'that', ""'s"", 'sensible', '.', 'Some', 'diners', 'find', 'it', 'annoying', '.']"
5518992_364_A1CF6U3GF7DZEJ	train_swap	0	['they', 'freely', 'chose', 'not', 'to', 'forego', 'the', 'tax', 'benefits', 'of', 'public', 'education']	['they', 'freely', 'chose', 'to', 'forego', 'the', 'tax', 'benefits', 'of', 'public', 'education']	['They', 'have', 'paid', 'for', 'the', 'right', 'through', 'taxes', 'and', 'deserve', 'the', 'chance', 'to', 'further', 'their', 'athletic', 'abilities', '.']	['Home', '-', 'schoolers', 'should', 'play', 'for', 'high', 'school', 'teams']	['Should', 'Home', '-', 'Schoolers', 'Play', 'for', 'High', 'School', 'Teams', '?']	"['Home', '-', 'schoolers', 'may', 'not', 'want', 'their', 'children', 'in', 'the', 'classroom', 'but', 'they', ""'d"", 'like', 'to', 'see', 'them', 'on', 'the', 'football', 'field', '.', 'Is', 'that', 'their', 'right', '?']"
5518992_364_A1CF6U3GF7DZEJ	train_swap	1	['they', 'freely', 'chose', 'to', 'forego', 'the', 'tax', 'benefits', 'of', 'public', 'education']	['they', 'freely', 'chose', 'not', 'to', 'forego', 'the', 'tax', 'benefits', 'of', 'public', 'education']	['They', 'have', 'paid', 'for', 'the', 'right', 'through', 'taxes', 'and', 'deserve', 'the', 'chance', 'to', 'further', 'their', 'athletic', 'abilities', '.']	['Home', '-', 'schoolers', 'should', 'play', 'for', 'high', 'school', 'teams']	['Should', 'Home', '-', 'Schoolers', 'Play', 'for', 'High', 'School', 'Teams', '?']	"['Home', '-', 'schoolers', 'may', 'not', 'want', 'their', 'children', 'in', 'the', 'classroom', 'but', 'they', ""'d"", 'like', 'to', 'see', 'them', 'on', 'the', 'football', 'field', '.', 'Is', 'that', 'their', 'right', '?']"
12016993_732_AYFOAD75CRBKE	train_swap	1	['old', 'teachers', 'method', 'may', 'not', 'work']	['new', 'teachers', 'method', 'may', 'not', 'work']	['Older', 'teacher', 'taught', 'new', 'one', 'discipline', 'and', 'techniques', '.']	['Tenure', 'provides', 'stability']	['Does', 'Tenure', 'Protect', 'Bad', 'Teachers', 'or', 'Good', 'Schools', '?']	['Do', 'job', 'protections', 'prevent', 'bad', 'faculty', 'from', 'being', 'removed', 'or', 'do', 'they', 'provide', 'for', 'greater', 'stability', 'in', 'a', 'demanding', ',', 'low', '-', 'paid', 'profession', '?']
12016993_732_AYFOAD75CRBKE	train_swap	0	['new', 'teachers', 'method', 'may', 'not', 'work']	['old', 'teachers', 'method', 'may', 'not', 'work']	['Older', 'teacher', 'taught', 'new', 'one', 'discipline', 'and', 'techniques', '.']	['Tenure', 'provides', 'stability']	['Does', 'Tenure', 'Protect', 'Bad', 'Teachers', 'or', 'Good', 'Schools', '?']	['Do', 'job', 'protections', 'prevent', 'bad', 'faculty', 'from', 'being', 'removed', 'or', 'do', 'they', 'provide', 'for', 'greater', 'stability', 'in', 'a', 'demanding', ',', 'low', '-', 'paid', 'profession', '?']
12010736_0_AE861G0AY5RGT	train_swap	1	['the', 'US', 'is', 'not', 'concerned', 'with', 'competing', 'with', 'Russia']	['the', 'US', 'is', 'concerned', 'with', 'competing', 'with', 'Russia']	['These', 'agreements', 'put', 'this', 'country', 'behind', 'Czarist', 'Russia', 'in', 'regards', 'to', 'our', 'work', 'force', '.']	['Businesses', 'should', 'not', 'be', 'allowed', 'to', 'have', 'new', 'employees', 'sign', 'noncompete', 'deals']	['When', 'Companies', 'Close', 'Doors', 'to', 'the', 'Future']	['Should', 'businesses', 'be', 'allowed', 'to', 'have', 'new', 'employees', 'sign', 'noncompete', 'deals', ',', 'agreeing', 'to', 'not', 'to', 'work', 'for', 'competitors', '?']
12010736_0_AE861G0AY5RGT	train_swap	0	['the', 'US', 'is', 'concerned', 'with', 'competing', 'with', 'Russia']	['the', 'US', 'is', 'not', 'concerned', 'with', 'competing', 'with', 'Russia']	['These', 'agreements', 'put', 'this', 'country', 'behind', 'Czarist', 'Russia', 'in', 'regards', 'to', 'our', 'work', 'force', '.']	['Businesses', 'should', 'not', 'be', 'allowed', 'to', 'have', 'new', 'employees', 'sign', 'noncompete', 'deals']	['When', 'Companies', 'Close', 'Doors', 'to', 'the', 'Future']	['Should', 'businesses', 'be', 'allowed', 'to', 'have', 'new', 'employees', 'sign', 'noncompete', 'deals', ',', 'agreeing', 'to', 'not', 'to', 'work', 'for', 'competitors', '?']
7951620_0_APW9F8OTJ4KXO	train_swap	0	['these', 'activities', 'are', 'fun', 'and', 'vital', 'to', 'the', 'community']	['these', 'activities', 'are', 'fun', ',', 'but', 'not', 'vital', 'to', 'a', 'community']	['Libraries', 'have', 'many', 'events', 'and', 'activities', 'as', 'well', 'as', 'expert', 'staff', 'which', 'play', 'a', 'vital', 'role', 'in', 'the', 'community', '.']	['We', 'need', 'libraries']	['Do', 'We', 'Still', 'Need', 'Libraries', '?']	['What', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
7951620_0_APW9F8OTJ4KXO	train_swap	1	['these', 'activities', 'are', 'fun', ',', 'but', 'not', 'vital', 'to', 'a', 'community']	['these', 'activities', 'are', 'fun', 'and', 'vital', 'to', 'the', 'community']	['Libraries', 'have', 'many', 'events', 'and', 'activities', 'as', 'well', 'as', 'expert', 'staff', 'which', 'play', 'a', 'vital', 'role', 'in', 'the', 'community', '.']	['We', 'need', 'libraries']	['Do', 'We', 'Still', 'Need', 'Libraries', '?']	['What', 'are', 'libraries', 'for', ',', 'and', 'how', 'should', 'they', 'evolve', '?']
7327906_793_A3PILUAB7LZGWQ	train_swap	0	"['people', 'really', 'do', ""n't"", 'have', 'within', 'themselves', 'the', 'deep', 'knowledge', 'of', 'right', 'and', 'wrong']"	['people', 'really', 'have', 'within', 'themselves', 'the', 'deep', 'knowledge', 'of', 'right', 'and', 'wrong']	['Professional', 'critics', 'shed', 'light', 'to', 'things', 'that', 'would', 'otherwise', 'be', 'missed', ',', 'make', 'people', 'question', 'things', ',', 'and', 'think', 'harder', 'about', 'things', '.']	['We', 'need', 'professional', 'critics']	['Do', 'We', 'Need', 'Professional', 'Critics', '?']	['Can', 'professional', 'criticism', 'stay', 'relevant', 'in', 'a', 'media', 'landscape', 'overflowing', 'with', 'opinions', '?']
7327906_793_A3PILUAB7LZGWQ	train_swap	1	['people', 'really', 'have', 'within', 'themselves', 'the', 'deep', 'knowledge', 'of', 'right', 'and', 'wrong']	"['people', 'really', 'do', ""n't"", 'have', 'within', 'themselves', 'the', 'deep', 'knowledge', 'of', 'right', 'and', 'wrong']"	['Professional', 'critics', 'shed', 'light', 'to', 'things', 'that', 'would', 'otherwise', 'be', 'missed', ',', 'make', 'people', 'question', 'things', ',', 'and', 'think', 'harder', 'about', 'things', '.']	['We', 'need', 'professional', 'critics']	['Do', 'We', 'Need', 'Professional', 'Critics', '?']	['Can', 'professional', 'criticism', 'stay', 'relevant', 'in', 'a', 'media', 'landscape', 'overflowing', 'with', 'opinions', '?']
9561738_375_A34QZDSTKZ3JO9	train_swap	1	['the', 'queen', 'has', 'done', 'a', 'lot', 'for', 'her', 'country', 'already']	['the', 'queen', 'has', 'still', 'a', 'lot', 'to', 'do', 'for', 'her', 'country']	['Having', 'lived', 'through', 'some', 'of', 'the', 'more', 'catastrophic', 'changes', 'on', 'this', 'planet', ',', 'political', 'as', 'well', 'as', 'economic', '.', 'Having', 'made', 'some', 'very', 'tough', 'decisions', ',', 'which', 'impact', 'millions', 'of', 'people', '...', 'Her', 'Royal', 'Highness', ',', 'has', 'probably', ',', 'more', 'wisdom', 'than', 'all', 'journalists', 'combined', '.']	['Queen', 'Elizabeth', 'II', 'should', 'not', 'step', 'down']	['Should', 'Queen', 'Elizabeth', 'II', 'Step', 'Down', '?']	['As', 'the', 'British', 'royal', 'family', 'welcomes', 'the', 'third', 'in', 'line', 'to', 'the', 'throne', ',', 'is', 'it', 'time', 'for', 'the', 'House', 'of', 'Windsor', 'to', 'consider', 'a', 'retirement', 'policy', '?']
9561738_375_A34QZDSTKZ3JO9	train_swap	0	['the', 'queen', 'has', 'still', 'a', 'lot', 'to', 'do', 'for', 'her', 'country']	['the', 'queen', 'has', 'done', 'a', 'lot', 'for', 'her', 'country', 'already']	['Having', 'lived', 'through', 'some', 'of', 'the', 'more', 'catastrophic', 'changes', 'on', 'this', 'planet', ',', 'political', 'as', 'well', 'as', 'economic', '.', 'Having', 'made', 'some', 'very', 'tough', 'decisions', ',', 'which', 'impact', 'millions', 'of', 'people', '...', 'Her', 'Royal', 'Highness', ',', 'has', 'probably', ',', 'more', 'wisdom', 'than', 'all', 'journalists', 'combined', '.']	['Queen', 'Elizabeth', 'II', 'should', 'not', 'step', 'down']	['Should', 'Queen', 'Elizabeth', 'II', 'Step', 'Down', '?']	['As', 'the', 'British', 'royal', 'family', 'welcomes', 'the', 'third', 'in', 'line', 'to', 'the', 'throne', ',', 'is', 'it', 'time', 'for', 'the', 'House', 'of', 'Windsor', 'to', 'consider', 'a', 'retirement', 'policy', '?']
